time,person,x_pos,y_pos
4,4,19.41413586925984,4.329044031726793
4,5,22.25603416601578,4.229823765013774
4,6,9.945566003009924,4.183928693603274
4,7,17.450473398004863,4.379977962239765
4,8,5.414567325417923,4.772230870260253
4,9,1.0229277406190653,4.317485807460493
4,10,6.9202333000814535,3.3509758109303776
4,11,24.756586090749494,3.328816325581223
4,12,6.302888453143136,3.250690294003148
4,13,15.953050263302297,4.114236041522291
4,14,1.5446165430296934,3.46400718917073
4,15,19.42449998466983,4.848529104102642
4,16,8.66378507445717,4.338522052334607
4,17,13.968040477679883,2.8374777393483788
4,18,-0.10500413119899725,4.246381051628092
4,19,21.959900300443064,4.36014451548126
4,20,14.060665606438652,5.081890920525271
4,21,1.8960357795643838,3.0502286654391577
4,22,9.875798017234498,2.9167501388938346
4,23,13.422494615908187,4.213037655837635
4,24,11.183556573690863,4.831373314647664
4,25,16.922498553875393,4.522052897775957
4,26,16.631883013701984,4.276756547359018
4,27,24.952907627023517,4.6777558647765725
4,28,5.691232344125299,4.018596664824674
4,29,14.989361836044802,4.601432994956386
4,30,18.647743896681913,3.3644918070042027
4,31,22.510571372915592,3.787525007286356
4,32,10.404244189231807,4.902878507260197
4,33,8.294241911367138,4.3402749412779
4,34,21.679718265279128,4.865426354326992
4,35,0.09034184085221648,3.9340095598502436
4,36,6.513374446472713,4.044007974833175
4,37,13.222136484238199,3.5296815287835104
4,38,13.300024878386154,3.7044021616669855
4,39,13.459874487042597,3.5321439631063996
4,40,13.21654526538053,3.8483413958063175
4,41,15.534025440870431,4.642701874744391
4,42,15.349313781149295,5.0015019157076495
4,43,15.336350758402416,4.808941610348299
4,44,11.600195049278527,4.712931802320216
4,45,11.63579814577313,5.144105416228939
4,46,24.279009247289377,5.106146731060572
4,47,24.241457876053005,4.791536168786808
4,48,24.051605909483214,4.969759420910216
4,49,21.595769333028635,3.087034864745287
5,0,16.471661702518766,4.9639176044342
5,1,13.751121128577697,3.807514981317015
5,2,0.14007546686101627,4.9578307146005995
5,3,24.73354741471553,4.011868578710663
5,4,19.43684569468759,4.26814030582237
5,5,22.266172686266493,4.209258591187875
5,6,9.927837045483795,4.136240088116537
5,7,17.50403317487112,4.34314930081912
5,8,5.377528281868322,4.75830948297865
5,9,1.0473851721972522,4.309833208467761
5,10,6.911744190430191,3.2888587065189254
5,11,24.729881719541947,3.269555237518232
5,12,6.264833938486993,3.197994431601196
5,13,15.982223999328845,4.056150818562804
5,14,1.5587411846514012,3.426769700284993
5,15,19.440831828479396,4.857743546061106
5,16,8.660982674442348,4.328948869603724
5,17,14.01684078677112,2.794541393059951
5,18,-0.10466653622898045,4.2258315638435455
5,19,21.913851132068245,4.328759872314199
5,20,14.06974064318348,5.112940110440424
5,21,1.9373943561771112,3.0000841927570248
5,22,9.830590370492454,2.8700460847224183
5,23,13.46315842589928,4.25367781085845
5,24,11.157660605931948,4.815170857887335
5,25,16.98683037615909,4.512756842609445
5,26,16.680666043597263,4.233800569960798
5,27,24.96723352227417,4.661155793062009
5,28,5.656687490743518,3.982167289576883
5,29,15.045705650933959,4.569023512952867
5,30,18.647400030908845,3.2994927165772583
5,31,22.506947923438247,3.7226260811482055
5,32,10.3583716039413,4.908166792670635
5,33,8.242417717993876,4.3010416265924105
5,34,21.656752387258308,4.8814027325423
5,35,0.10318316842181421,3.87388453330016
5,36,6.492303824878492,4.036469562237254
5,37,13.209045402790188,3.488978774314944
5,38,13.317978714029154,3.6672765783443535
5,39,13.491952037343223,3.4889933221515115
5,40,13.170431576966886,3.875203512086439
5,41,15.598097068013347,4.631755341263
5,42,15.35674684141394,5.066075514144643
5,43,15.389080230566226,4.785403175349891
5,44,11.57772449136949,4.651939392732984
5,45,11.614294904106728,5.173799433261071
5,46,24.279204137218926,5.122151867771918
5,47,24.229569222729133,4.739084971524186
5,48,24.003415951757802,4.959213758211904
5,49,21.570883280011145,3.0269875137195283
6,0,16.527740669824357,4.979249153238045
6,1,13.81355295881291,3.802360493779415
6,2,0.16156699723908338,4.959052998072215
6,3,24.751356094701247,3.963726392529988
6,4,19.46428311482493,4.209215031311282
6,5,22.26412933906697,4.177766696890302
6,6,9.907281457305006,4.0929362925828165
6,7,17.55824387845578,4.307285675558193
6,8,5.346569585031802,4.743357855062021
6,9,1.0775120052362577,4.295670074354959
6,10,6.903518839269475,3.224381240701146
6,11,24.703607482600468,3.2101021932467813
6,12,6.230116034580828,3.1430429334563574
6,13,16.015757971461767,4.0004689300083704
6,14,1.576453941262321,3.387685625576249
6,15,19.465480168614288,4.864498220076452
6,16,8.648958592228503,4.3038810227627415
6,17,14.06802149600181,2.7544722652600666
6,18,-0.09925959287490134,4.203878084609162
6,19,21.885823530018165,4.298257336335432
6,20,14.080942502321289,5.151828336718557
6,21,1.9793445719250866,2.950433619762362
6,22,9.785862806585062,2.8228820621319928
6,23,13.499560292519154,4.264467637788716
6,24,11.134053507986124,4.79101853719659
6,25,17.051789698829538,4.510457625743509
6,26,16.71304719249521,4.177440467086079
6,27,24.977739973766795,4.647380897743556
6,28,5.625544828116735,3.9477653362499208
6,29,15.075855569085899,4.511438945268189
6,30,18.65195986701863,3.234652853108464
6,31,22.50320967915134,3.657733666108762
6,32,10.318240099918258,4.91485826573937
6,33,8.20724881476249,4.259819580790831
6,34,21.641797601227903,4.89490179982936
6,35,0.11931464912787806,3.811745876122184
6,36,6.476187922528654,4.026957475837479
6,37,13.180989609689801,3.430345400938442
6,38,13.319952230629417,3.6728183372862087
6,39,13.548980237204537,3.45780383000146
6,40,13.15547776333067,3.892207767245675
6,41,15.660705994727387,4.614287591101173
6,42,15.38002314885081,5.117206048828936
6,43,15.397004897004694,4.81540786652317
6,44,11.563475454869517,4.5885204290168975
6,45,11.593537292917032,5.200898724791163
6,46,24.276055086105295,5.126005416298036
6,47,24.206204442755062,4.6950765740283895
6,48,23.965948620781617,4.951330903276804
6,49,21.54881012770542,2.9658501605932424
7,0,16.585760221996395,5.000536366032575
7,1,13.86863780378519,3.818463798612881
7,2,0.18921154504398718,4.9573860682575805
7,3,24.761870647473945,3.9149379346661206
7,4,19.491814835087666,4.150333757723032
7,5,22.276036757220076,4.159796655912416
7,6,9.886732280260405,4.0450009720622715
7,7,17.608153583725112,4.265644093936833
7,8,5.321139585792157,4.7292412472163425
7,9,1.1118884561524938,4.276961849660557
7,10,6.896218446937463,3.159792508930049
7,11,24.67592788990096,3.151290288431604
7,12,6.198624990293722,3.086180695286307
7,13,16.049811675581537,3.9539644304925563
7,14,1.5946689873776916,3.345626270295804
7,15,19.494734876349188,4.864141150845871
7,16,8.649924768996883,4.2842532869271945
7,17,14.107561505599966,2.702881688204002
7,18,-0.09005132332650932,4.179374723034797
7,19,21.850925603410534,4.254803290921822
7,20,14.092298990431994,5.185762767619763
7,21,2.0249215884507987,2.9040899517524283
7,22,9.743110858986169,2.7739201281781387
7,23,13.544448922790856,4.286384462118431
7,24,11.113832381973168,4.765423463375893
7,25,17.113672705525676,4.490570607811058
7,26,16.75766938293094,4.1301767376445975
7,27,24.986240127815886,4.627922006933491
7,28,5.597910695159618,3.9096277614343338
7,29,15.117783082653213,4.461769199888706
7,30,18.660493668827314,3.1702154864126553
7,31,22.498048384218915,3.592938905250954
7,32,10.281026352662305,4.918815716736074
7,33,8.180231999157803,4.219963500095504
7,34,21.630454626623905,4.910945444086366
7,35,0.13756718812209676,3.749361224001133
7,36,6.46443697617797,4.01541802420095
7,37,13.17425246521773,3.368715227051345
7,38,13.372434970475897,3.646228573435915
7,39,13.582903868517917,3.424010274701416
7,40,13.106444995577062,3.911845407216034
7,41,15.72377363875636,4.598556339509684
7,42,15.413161225563622,5.173124452523746
7,43,15.409120916933032,4.794217632863734
7,44,11.556397135901667,4.525098645588045
7,45,11.572873037188142,5.220017924083816
7,46,24.273415132981334,5.128515287267526
7,47,24.193314737360705,4.638962847282196
7,48,23.916806154416044,4.950880037341231
7,49,21.52761413955103,2.9044031908863563
8,0,16.647998921749124,5.0123850607372855
8,1,13.932073870318732,3.829903135171443
8,2,0.22107191096445772,4.953279511323146
8,3,24.776106035122197,3.865508559500575
8,4,19.521824763576657,4.09267611129096
8,5,22.282104282549614,4.125709201088701
8,6,9.869818113848146,3.992801806643339
8,7,17.66141185716044,4.228380756583775
8,8,5.299270195304474,4.7129909731653825
8,9,1.1494955542564942,4.254964028719436
8,10,6.889706337673519,3.0951195436900476
8,11,24.64778320814345,3.0926995307238516
8,12,6.169288455560813,3.0281775252878935
8,13,16.076559200922485,3.8947228075561835
8,14,1.612822686302236,3.3022369723451144
8,15,19.524374196871744,4.852768757107598
8,16,8.652256601825368,4.26629136615801
8,17,14.14537484885103,2.6500124998976062
8,18,-0.0769687272365579,4.153843556848707
8,19,21.827263387726276,4.213596935068483
8,20,14.108634352205708,5.218014890929981
8,21,2.0708243579365018,2.858068915762977
8,22,9.701826840410751,2.7237142539176045
8,23,13.558401303540878,4.300534974396889
8,24,11.09224980085717,4.732627641443695
8,25,17.173831899109352,4.46595615215261
8,26,16.794339662166163,4.076508398553373
8,27,24.994398619287193,4.605573155911777
8,28,5.575448921010146,3.8714504089011426
8,29,15.16052086428579,4.412794900290588
8,30,18.670038645433696,3.105920125603468
8,31,22.49319298597412,3.5281205042533634
8,32,10.24609018916203,4.921858823119375
8,33,8.159001774313735,4.180002260041862
8,34,21.62094323781277,4.92288154152526
8,35,0.1563035439999525,3.687120168672529
8,36,6.455805022419102,4.001561684674059
8,37,13.178844536761515,3.3065103181864863
8,38,13.402863515421624,3.6861643784829643
8,39,13.619179511567673,3.370074407958341
8,40,13.093414084913153,3.920613486877599
8,41,15.787544664625488,4.585976345090015
8,42,15.452324774737106,5.209844275625467
8,43,15.452949060899282,4.793550521601357
8,44,11.549498220834304,4.4604657981272275
8,45,11.551876735565463,5.240248324365641
8,46,24.269227682871552,5.133608319879766
8,47,24.170415582937324,4.59430041199082
8,48,23.87762660387904,4.941154674894186
8,49,21.507938785057938,2.842452561950314
9,0,16.71237235387307,5.021388462126964
9,1,13.99609142077377,3.818644661307874
9,2,0.2564067980968255,4.947209821465139
9,3,24.785590672215655,3.814889473879511
9,4,19.55323396113476,4.0357686222516795
9,5,22.2913467133254,4.105519659045394
9,6,9.85403154849983,3.938126237632227
9,7,17.710076519423907,4.1852907270318855
9,8,5.280951200496859,4.695023949032252
9,9,1.1908327559139202,4.232363773661035
9,10,6.883397013738918,3.030426480449169
9,11,24.61938409099777,3.0342316750649867
9,12,6.141743209551098,2.969302577965078
9,13,16.098664113737495,3.8335969306345326
9,14,1.6315194223231937,3.2568293155636683
9,15,19.55858848483941,4.836489286494717
9,16,8.65652095077356,4.25179726960707
9,17,14.193587818930885,2.606417666303715
9,18,-0.06193458222323369,4.128449112437379
9,19,21.803817314819153,4.1663327554373275
9,20,14.12824216671792,5.248804996058817
9,21,2.1170595538032244,2.812381864389904
9,22,9.661610132311843,2.6726494285513387
9,23,13.566466301973414,4.353731140723871
9,24,11.075524546127305,4.696748168539085
9,25,17.222763617963498,4.455037031221138
9,26,16.842279499851024,4.032613387871643
9,27,24.998196145224025,4.583553290659751
9,28,5.556288052889815,3.8328439302647994
9,29,15.203319852219359,4.382351843676755
9,30,18.681441633264914,3.0419281583847533
9,31,22.487404912501592,3.4633787232655298
9,32,10.214215711088128,4.924590314531793
9,33,8.141481661371634,4.139580571520432
9,34,21.613917874205843,4.929637835471042
9,35,0.17531229283471578,3.6249617624209454
9,36,6.450325139368653,3.986300198585328
9,37,13.192682718451485,3.2525653371212178
9,38,13.455898486759114,3.6584856768643355
9,39,13.646117563451298,3.3305840009341208
9,40,13.078067260614011,3.92074374985327
9,41,15.852098245119635,4.578371396346881
9,42,15.492550372814799,5.235354926891439
9,43,15.485264010545109,4.790901972798584
9,44,11.544768299571713,4.395638120050269
9,45,11.530223096169186,5.2532885145351385
9,46,24.25912864260865,5.130361006410866
9,47,24.158354550524166,4.544654041712154
9,48,23.844509500672388,4.936405018562126
9,49,21.489116105953453,2.780237557720389
10,0,16.773411684615812,5.043731248490309
10,1,14.04745280272453,3.819952822781493
10,2,0.2949203178378029,4.939936512800517
10,3,24.796276081939407,3.765243112345353
10,4,19.585250048887843,3.9793151361610066
10,5,22.29658475239706,4.076461104125981
10,6,9.839132410391752,3.8830759594727877
10,7,17.765411763060182,4.151187782705713
10,8,5.265801470697358,4.675983633238948
10,9,1.232657095191833,4.206393945944143
10,10,6.87750986742201,2.9656936332366195
10,11,24.590540381820468,2.975981864413834
10,12,6.115219349195438,2.909960477969936
10,13,16.132517986121492,3.778108956039959
10,14,1.650241157008977,3.210255626086597
10,15,19.59346879380837,4.811216723572149
10,16,8.65768467683733,4.2319156175022385
10,17,14.240815589915028,2.561757419463049
10,18,-0.04517062687710188,4.102614262431052
10,19,21.78079166618331,4.117086984428646
10,20,14.169183120906775,5.273113890599588
10,21,2.163719255427043,2.7671284419295397
10,22,9.62203023756247,2.6210894447302726
10,23,13.570730602077662,4.382744120500684
10,24,11.060018644522856,4.658572842720884
10,25,17.28171456237011,4.427654807908032
10,26,16.869780742592255,3.973717873206366
10,27,25.002790082261654,4.561323766138318
10,28,5.539611399501269,3.793335342924039
10,29,15.251209181719716,4.338401734234273
10,30,18.693023692353126,2.977968359234997
10,31,22.48384606807541,3.398476222340294
10,32,10.182984905121778,4.924974350500864
10,33,8.126630557558293,4.098470562349289
10,34,21.609193458244754,4.933985613906878
10,35,0.19466687049413997,3.562910168375141
10,36,6.4469478392761115,3.9700710100554444
10,37,13.212002989111536,3.1983739127906246
10,38,13.505177751616948,3.671929405122921
10,39,13.689740214681244,3.2823961985390073
10,40,13.084902723429904,3.9196312152782653
10,41,15.91608088972258,4.5669162145668585
10,42,15.543688432245192,5.259875676052219
10,43,15.508848519612272,4.798592028063157
10,44,11.539348036805398,4.330864508513285
10,45,11.508164209893492,5.262672617047724
10,46,24.26671193104305,5.121630138314752
10,47,24.144697520842335,4.5005021050460225
10,48,23.799809842231497,4.931289770888285
10,49,21.471192192795495,2.717757694267385
11,0,16.837338236211203,5.052491139675477
11,1,14.109952611911128,3.8020985837431343
11,2,0.33532548490905456,4.932140567200724
11,3,24.804718443717615,3.716607080488306
11,4,19.616548183540054,3.9223464889303408
11,5,22.305855088659374,4.044814128549902
11,6,9.82589325020864,3.826782654375384
11,7,17.808055739735384,4.102131781509887
11,8,5.25287201138752,4.655645501730388
11,9,1.2770412514405955,4.178995745603195
11,10,6.871579130562287,2.900964765176837
11,11,24.562028374461065,2.9175689768260984
11,12,6.08980996269792,2.8501326994902048
11,13,16.15601335053905,3.7195454406905486
11,14,1.6693161530943434,3.1620898328807754
11,15,19.629590435516402,4.788530256745461
11,16,8.659391946979852,4.213026916809117
11,17,14.293647001242809,2.523891313548724
11,18,-0.026785817337032062,4.077169940536715
11,19,21.758250206021092,4.066356384469704
11,20,14.206891739068931,5.294888790114944
11,21,2.210585406775215,2.7220888609167213
11,22,9.58310011588118,2.5690371092794986
11,23,13.584375717060059,4.416430132476959
11,24,11.03672495521558,4.63122625007385
11,25,17.328422559261647,4.416830691796939
11,26,16.911143465275316,3.923576820442745
11,27,25.00938130048765,4.531026092746326
11,28,5.524722874849527,3.7539358638644384
11,29,15.305634873842411,4.306824003935226
11,30,18.705293528901713,2.914136931935657
11,31,22.47915833041991,3.333645480283202
11,32,10.151665973405711,4.922247410640704
11,33,8.113581467319127,4.056666519598326
11,34,21.609418109234188,4.932131121464605
11,35,0.21412421985636448,3.500890723393778
11,36,6.444674320002359,3.9533447568989892
11,37,13.226652828525125,3.137594864041476
11,38,13.533195903078743,3.668784207178689
11,39,13.72942371588593,3.2501133222060425
11,40,13.08556643054879,3.9055453794062265
11,41,15.980506323351264,4.558292787072184
11,42,15.598475905969577,5.294851849697999
11,43,15.542217007268839,4.785591948057448
11,44,11.535136818889097,4.2660010700933135
11,45,11.485767836728174,5.2687005094529855
11,46,24.264831800013,5.124564055647297
11,47,24.13132102947364,4.455790441387599
11,48,23.766608619704193,4.916724520895077
11,49,21.454613261479935,2.654907562712758
12,0,16.899792354647023,5.070504553855048
12,1,14.16989367084071,3.7844575044034103
12,2,0.3775754750589817,4.922796967477247
12,3,24.814810465880434,3.665592854438265
12,4,19.646596172809694,3.8660625487920566
12,5,22.311127878388472,4.011291927041993
12,6,9.815013646545301,3.773192292775095
12,7,17.86051485016608,4.063751555705181
12,8,5.241732837770199,4.634643225659332
12,9,1.3230595638793314,4.150761671146474
12,10,6.865687239901643,2.8362323496152113
12,11,24.533824775459657,2.8590065571068988
12,12,6.065006624634489,2.790051134755994
12,13,16.185534592868482,3.661636061041592
12,14,1.6891337699188689,3.1134383483595993
12,15,19.66472375246903,4.758295055660185
12,16,8.659021208279082,4.194492595645391
12,17,14.346108462107857,2.48551430058647
12,18,-0.006984098551388793,4.051392549185866
12,19,21.738198207362757,4.0177623544111585
12,20,14.253034200854122,5.307600158204046
12,21,2.2572838252266068,2.6768753926341544
12,22,9.544545082988723,2.5167063397584846
12,23,13.600926000520131,4.4369403702239305
12,24,11.018205962019303,4.591829958061609
12,25,17.384333529282273,4.383680074436887
12,26,16.94723814713248,3.8695196845434934
12,27,25.01050105822384,4.507140585120396
12,28,5.511174947686325,3.713804093807458
12,29,15.356311047097579,4.266118654603568
12,30,18.717837601413187,2.8503588303268224
12,31,22.474816173094087,3.2687906757598837
12,32,10.120855324657729,4.918254776159273
12,33,8.101861005334744,4.014464456901638
12,34,21.61404822225888,4.928382337179058
12,35,0.2339085457824857,3.4389748090611203
12,36,6.443450107801062,3.9365066588574833
12,37,13.248121680513034,3.084368059115597
12,38,13.57875615531001,3.6617120114099957
12,39,13.7616763308153,3.2120815576005
12,40,13.080275229275987,3.8928956400604995
12,41,16.045201966467822,4.552009972278231
12,42,15.651865530556616,5.315781018258739
12,43,15.570397085773068,4.796497579826288
12,44,11.525169913206446,4.203709358783373
12,45,11.462535195686893,5.272761492431922
12,46,24.25780568354964,5.119894725732819
12,47,24.11884899131964,4.410975923315658
12,48,23.744816099023883,4.900380635135162
12,49,21.438748097613665,2.591873472130785
13,0,16.96441846326103,5.077466312642198
13,1,14.231086150109622,3.7625376394192553
13,2,0.42121024246362293,4.912708627202839
13,3,24.822114330286094,3.6159763977920187
13,4,19.675883996420033,3.8080347676164017
13,5,22.318842250724686,3.9775812635490873
13,6,9.801107337241248,3.7169015642593384
13,7,17.90202007529281,4.01372839819609
13,8,5.231841233098734,4.61276533618024
13,9,1.3702644541226898,4.121741731544996
13,10,6.859571361780124,2.7715207120621197
13,11,24.50569133847965,2.80041039918087
13,12,6.040876963010535,2.7296958580197095
13,13,16.21261213296084,3.602544548769974
13,14,1.7094143273034195,3.0640902368420773
13,15,19.700970256598037,4.732385712277912
13,16,8.657875249261636,4.176168159211002
13,17,14.397472425486379,2.445680354434351
13,18,0.01419608039531984,4.0249895093404415
13,19,21.723449156581328,3.9651299467661496
13,20,14.298525033337196,5.324479363779057
13,21,2.303912368357548,2.6315898655257506
13,22,9.506377665749003,2.464092194690365
13,23,13.61788455391815,4.450363850118609
13,24,10.995734200435967,4.565333473372507
13,25,17.436462036414884,4.371976742487539
13,26,16.995356223190733,3.8258201335566433
13,27,25.01261999690987,4.483524332028073
13,28,5.499050635812966,3.673444412130588
13,29,15.414552634202835,4.237258343942369
13,30,18.7307256120695,2.7866493398146326
13,31,22.46782631940743,3.204167599808339
13,32,10.090369738110867,4.9132682561416035
13,33,8.090578014349573,3.971409779138139
